Date,Review Rating,verbatims,tokens
2023-11-21,5,Recomendable. Me encantó. Lo compré la semana pasada para probar y me ha gustado mucho.,"['recomendable', 'encanto', 'semana', 'probar', 'gustar']"
2023-11-21,5,"Dejá el pelo,con un brillo y muy suave. Hace poco lo compré y la verdad qué estoy muy satisfecha por el resultado en tan poco tiempo","['pelo', 'brillo', 'suave', 'satisfecho', 'resultado', 'tiempo']"
2023-11-21,5,"Espectacular. Lo probé y  me encantó,  sufro de dermatitis y quita los picores y va super bien, me encanta!","['espectacular', 'probe', 'encantar', 'sufrir', 'dermatitis', 'quitar', 'picor', 'super', 'encantar']"
2023-11-21,5,Increible. Es un producto diferente al resto. Deja el pelo super suave,"['increible', 'resto', 'pelo', 'super', 'suave']"
2023-11-21,5,"Deja el pelo limpio. Deja el pelo limpio, se nota la no caída cuando ya llevas usándolo, me encanta hs","['pelo', 'limpio', 'pelo', 'limpio', 'notar', 'caido', 'llevar', 'usandolo', 'encantar', 'hs']"
2023-11-21,5,Increíble resultado. Gracias a esta marca mi cabello ha dado un cambio radical. Estoy muy contenta con el resultado ya que me deja un pelo brillante con volumen y nutrido. Volveré a comprarlo sin duda,"['increible', 'resultado', 'gracias', 'marca', 'pelo', 'cambio', 'radical', 'contento', 'resultado', 'pelo', 'brillante', 'volumen', 'nutrido', 'volverar', 'comprar', 'duda']"
2023-11-21,5,"El mejor para cabello dañado. Este champú es perfecto para cabello que necesita un aporte extra de humedad y nutrición. Está formulado con ingredientes como vitamina E, niacinamida y aloe activo,  que ayudan a restaurar la salud del cabello, mejorando su apariencia y textura. Deja el pelo revitalizado, sedoso y fuerte, con un aspecto saludable y radiante.","['pelo', 'danado', 'champu', 'perfecto', 'pelo', 'necesitar', 'aporte', 'extra', 'humedad', 'nutricion', 'formulado', 'ingrediente', 'vitamina', 'niacinamida', 'aloe', 'activo', 'ayudar', 'restaurar', 'salud', 'pelo', 'mejorar', 'apariencia', 'textura', 'pelo', 'revitalizado', 'sedoso', 'fuerte', 'aspecto', 'saludable', 'radiante']"
2023-11-21,5,"¡Me sorprendió!. Habitualmente la línea de H&S me dejaba el pelo un poco seco y al ver esta nueva gama, decidí probar con a ver qué tal iba y la verdad es que me contentó mucho el resultado, porque el pelo se siente fuerte desde la raíz y además lo deja con un aspecto sano y sedoso.","['sorprender', 'habitualmente', 'linea', 'pelo', 'seco', 'gama', 'decidi', 'probar', 'ir', 'contentar', 'resultado', 'pelo', 'sentir', 'fuerte', 'raiz', 'aspecto', 'sano', 'sedoso']"
2023-11-21,5,"Escelencia PURA. Muy buen Shampoo , deja el  cabello suave y sedoso. Da cuerpo y brillo.","['escelencia', 'puro', 'shampoo', 'pelo', 'suave', 'sedoso', 'cuerpo', 'brillo']"
2023-11-20,4,"Merece la pena probar su uso. Comprado este mes, recomiendo su uso de forma continuada para revitalizar su cabello y lograr su objetivo,  un cabello fuerte con volumen y brillo.","['merecer', 'pena', 'probar', 'comprado', 'mes', 'recomendar', 'forma', 'continuado', 'revitalizar', 'pelo', 'lograr', 'objetivo', 'pelo', 'fuerte', 'volumen', 'brillo']"
2023-11-20,5,Un gran hallazgo. Estoy muy contenta con sus resultados y ademas huele genial,"['hallazgo', 'contentar', 'resultado', 'oler', 'genial']"
2023-11-20,5,"Funciona. Compré el producto hace un tiempo y la verdad es que estoy encantada, mi pelo se ve mucho más sano, fresco y natural","['funcionar', 'tiempo', 'encantado', 'pelo', 'sano', 'fresco', 'natural']"
2023-11-20,5,Lo Maximo. Compre este producto y nos encantó a todos es lo máximo,"['maximo', 'encantar', 'maximo']"
2023-11-20,5,Cumple con lo prometido. Compre este producto con un poco de miedo a que no funcione al 100% en mi cabello pero los resultados fueron inmediatos y positivos sin duda repetiré la compra del shampoo,"['cumplir', 'prometido', 'miedo', 'funcionar', 'pelo', 'resultado', 'inmediato', 'positivo', 'duda', 'repetire', 'compra', 'shampoo']"
2023-11-20,5,100% eficaz ✅. Decidí comprar el champú DermaXpro para mi hija y hemos terminado usándolo las dos. Estoy encantada con él; el cambio del pelo se hace visible desde el primer lavado y nos calmó enseguida el picor del cuero cabelludo. Gracias,"['eficaz', 'decidi', 'champu', 'dermaxpro', 'hija', 'terminar', 'usando', 'encantado', 'cambio', 'pelo', 'visible', 'lavado', 'calmo', 'picor', 'cuero', 'cabelludo', 'gracias']"
2023-11-20,5,"El champú más completo. Me encanta, he confiado en esta marca durante años y siempre ha cumplido con mis expectativas. Me funciona fenomenal contra la caspa y la caída del pelo.","['champu', 'completo', 'encantar', 'confiar', 'marca', 'ano', 'cumplir', 'expectativa', 'funcionar', 'fenomenal', 'caspa', 'caida', 'pelo']"
2023-11-20,5,"Súper ideal. Me encanta su olor, me parece ideal, deja el pelo limpio, suave y cumpliendo principalmente su función, sin caspa!","['super', 'ideal', 'encantar', 'olor', 'ideal', 'pelo', 'limpio', 'suave', 'cumplir', 'principalmente', 'funcion', 'caspa']"
2023-11-20,5,"Champú. Me encantó,yo siempre he estado usando panten y este funciona fenomenal","['champu', 'encantar', 'panten', 'funcionar', 'fenomenal']"
2023-11-20,5,Fantásticas funciones!. Uso este producto a menudo y va genial lo recomiendo para todos los cabellos!,"['fantastica', 'función', 'genial', 'recomendar', 'cabello']"
2023-11-20,5,"El mejor champu. Es el mejor champu que he comprado,muy contenta con este producto","['champu', 'champu', 'contentar']"
2023-11-20,5,"Buenisimooooo!. Me lo mostro mi madre hace unos dias, todo el kit y lo estoy amando","['buenisimooooo', 'mostro', 'madre', 'kit', 'amar']"
2023-11-20,5,"Muy Bueno! ! ! !. Me lo mostro mi madre hace unos dias, todo el kit y lo estoy amando","['mostro', 'madre', 'kit', 'amar']"
2023-11-20,5,"Fantastico, cumple lo que promete.. Me lo compro mi suegra ya que al hacerme tantas tinciones tenia el pelo muy mal. Me ha sido super bien y noto mi cabello mucho mas sano.","['fantastico', 'cumplir', 'prometer', 'suegra', 'hacer yo', 'tinción', 'tenia', 'pelo', 'super', 'notar', 'pelo', 'sano']"
2023-11-20,5,"Maravilloso. Este producto ha sido un auténtico hallazgo para mi rutina capilar. Desde que comencé a usarlo, noté una notable mejoría en la salud de mi cuero cabelludo y el aspecto general de mi cabello. Lo que más me gusta es su fórmula suave, perfecta para mi cuero cabelludo sensible. Además, ha logrado reducir la irritación y picazón que solía experimentar. Después de cada lavado, mi cabello se siente más suave, manejable y con un brillo natural que realmente adoro. La combinación de ingredientes ha hecho maravillas en mi cabello: noto menos frizz, más hidratación y una sensación fresca que dura todo el día. ¡DermaXpro Champú es ahora mi elección número uno para cuidar mi pelo!","['maravilloso', 'autentico', 'hallazgo', 'rutina', 'capilar', 'comence', 'usar', 'note', 'notable', 'mejoria', 'salud', 'cuero', 'cabelludo', 'aspecto', 'general', 'pelo', 'gustar', 'formula', 'suave', 'perfecto', 'cuero', 'cabelludo', 'sensible', 'lograr', 'reducir', 'irritacion', 'picazon', 'solia', 'experimentar', 'lavado', 'pelo', 'sentir', 'suave', 'manejable', 'brillo', 'natural', 'realmente', 'adorar', 'combinacion', 'ingrediente', 'maravilla', 'pelo', 'notar', 'frizz', 'hidratacion', 'sensacion', 'fresco', 'durar', 'dermaxpro', 'champu', 'eleccion', 'numero', 'cuidar', 'pelo']"
2023-11-19,4,Fenomenal tratamiento. Compre este producto hace unos días y me parece genial,"['fenomenal', 'tratamiento', 'genial']"
2023-11-19,4,Cumple su funcion. Compre este producto porque me lo recomendaron y he de decir que por el momento cumple con lo que promete,"['cumplir', 'funcion', 'recomendar', 'momento', 'cumplir', 'prometer']"
2023-11-19,4,Guay. Me sorprendió lo suave y limpio que te deja el pelo. ,"['guay', 'sorprender', 'suave', 'limpio', 'pelo']"
2023-11-19,4,"Fenomenal! ! !. Compramos este producto para el cabello de mi marido y la verdad que le queda estupendo, brillante y limpio.","['fenomenal', 'pelo', 'marido', 'quedar', 'estupendo', 'brillante', 'limpio']"
2023-11-19,5,FORMIDABLE. Compré el producto hace 2 meses y mi pelo ha rejuvenecido,"['formidable', 'mes', 'pelo', 'rejuvenecer']"
2023-11-19,5,Muy bien. me gusta su brillo y como queda el pelo de suave recomendado,"['gustar', 'brillo', 'quedar', 'pelo', 'suave', 'recomendado']"
2023-11-19,5,"CHAMPU ESPECTACULAR. ME GUSTO MUCHO ESTE CHAMPU,DEJA EL PELO SUPER SUAVE Y LIMPIO.","['champu', 'espectacular', 'gusto', 'champu', 'pelo', 'super', 'suave', 'limpio']"
2023-11-19,5,"Perfecto. Creo que por fin logre encontrar el champu ideal, muy equilibrado en todo","['perfecto', 'lograr', 'encontrar', 'champu', 'ideal', 'equilibrado']"
2023-11-19,5,"Fantastico. Deja el pelo, super limpio y da la  sensacion de que no se apelmaza, es muy bueno","['fantastico', 'pelo', 'super', 'limpio', 'sensacion', 'apelmazar']"
2023-11-19,5,Muy bien. Desde que lo he comprado me ha gustado mucho y creo que sera mi nuevo champu,"['gustar', 'champu']"
2023-11-19,5,"El mejor shampoo. Este producto me ha sentado de maravilla, se me ha puesto el cabellos muy sedoso y brillante","['shampoo', 'sentar', 'maravilla', 'poner', 'cabello', 'sedoso', 'brillante']"
2023-11-18,4,Recomendable. Un buen descubrimiento ya que deja el pelo suave e hidratado,"['recomendable', 'descubrimiento', 'pelo', 'suave', 'hidratado']"
2023-11-18,4,"Hidratación intensa máxima comodidad. Excelente producto alta calidad sientes frescor, brillo","['hidratacion', 'intenso', 'maxima', 'comodidad', 'excelente', 'alto', 'calidad', 'sentir', 'frescor', 'brillo']"
2023-11-18,4,"A mi me gusta. Llevo ya dos o tres meses usándolo,me gusta el brillo que aporta y la suavidad al pelo,yo que tengo problemas de piel también en el cuero cabelludo,me esta ayudando mucho con eso,me calma los picores mucho.","['gustar', 'llevar', 'mes', 'usandolo', 'gustar', 'brillo', 'aportar', 'suavidad', 'pelo', 'problema', 'piel', 'cuero', 'cabelludo', 'ayudar', 'calmar', 'picor']"
2023-11-18,5,"Hidratación profesional. Encantada con el resultado,mejora la salud de mi cabello","['hidratacion', 'profesional', 'encantado', 'resultado', 'mejorar', 'salud', 'pelo']"
2023-11-18,5,Pelo increíble con olor estupendo. Compres este producto hace unas semanas y me deja el pelo muy bien durante varios días. Gracias a este champú he podido espaciar los lavados ya que mi pelo permanece limpio por más tiempo y me lo deja con buen olor,"['pelo', 'increible', 'olor', 'estupendo', 'comprser', 'semana', 'pelo', 'gracias', 'champu', 'poder', 'espaciar', 'lavado', 'pelo', 'permanecer', 'limpio', 'tiempo', 'olor']"
2023-11-18,5,"Fantastico. Compré este producto y es lo mejor,  brillo y sedoso","['fantastico', 'brillo', 'sedoso']"
2023-11-18,5,"Gran recomendación. Llevo comprando este producto 1 año, y mi pelo y el de mi pareja está increíble","['recomendacion', 'llevar', 'ano', 'pelo', 'pareja', 'increible']"
2023-11-18,5,"Excelente. Me encanta la sensación que deja en mi pelo de limpio, suave y con tan agradable olor. Estoy satisfecha además de notar como mi pelo es mas fuerte y no se me cae tanto","['excelente', 'encantar', 'sensacion', 'pelo', 'limpio', 'suave', 'agradable', 'olor', 'satisfecho', 'notar', 'pelo', 'fuerte', 'caer']"
2023-11-18,5,Buenos resultados. Probé este producto sin mucha confianza para mi caída de pelo post parto y me sorprendió porque noté la diferencia junto con algunas pastillas naturales contra la caída,"['resultado', 'probe', 'confianza', 'caida', 'pelo', 'post', 'partir', 'sorprender', 'notar', 'diferencia', 'pastilla', 'natural', 'caida']"
2023-11-18,5,"De los mejores que he probado. Me ha sorprendido lo bueno que es porque he utilizado muchos productos hasta de farmacia y con ninguno he conseguido tan buenos resultados. Mi pelo está mucho más fuerte, brillante y con mejor aspecto","['mejor', 'probar', 'sorprender', 'utilizar', 'farmacia', 'conseguir', 'resultado', 'pelo', 'fuerte', 'brillante', 'aspecto']"
2023-11-18,5,"Estupendo. Me ha dejado el pelo fantástico,suave, sedoso y con un brillo estupendo","['estupendo', 'pelo', 'fantastico', 'suave', 'sedoso', 'brillo', 'estupendo']"
2023-11-18,5,"HS NUNCA DEFRAUDA. PERFECTO TRATAMIENTO, DA BRILLO AL PELO Y ADEMÁS ES MUY CÓMODO PUESTO QUEN NO ES NECESARIO ACLARADO","['hs', 'defraudar', 'perfecto', 'tratamiento', 'brillo', 'pelo', 'comodo', 'puesto', 'car', 'necesario', 'aclarar']"
2023-11-18,5,"FANTASÍA. Desde que empecé a usarlo, he notado un cambio espectacular! !","['fantasia', 'empece', 'usar', 'notar', 'cambio', 'espectacular']"
2023-11-18,5,El mejor tratamiento que he utilizado.. Me regalaron este producto y quedé muy satisfecha como n los resultados,"['tratamiento', 'utilizar', 'regalar', 'quede', 'satisfecho', 'n', 'resultado']"
2023-11-18,5,"Funciona. Este acondicionador ,está genial ,deja el pelo sedoso y desenredado ayuda a prevenir la caspa","['funcionar', 'acondicionador', 'genial', 'pelo', 'sedoso', 'desenredado', 'ayuda', 'prevenir', 'caspa']"
2023-11-17,3,Me encanta el olor. Lo acabo de probar y me encanta el olor que te deja en el pelo y la suavidad,"['encantar', 'olor', 'acabar', 'probar', 'encantar', 'olor', 'pelo', 'suavidad']"
2023-11-17,4,"Me encanta. Me encanta el resultado del producto, he probado varios pero este es el único q me funciona","['encantar', 'encantar', 'resultado', 'probar', 'unico', 'q', 'funcionar']"
2023-11-17,4,". Es una muy buena opción para las personas con cuero cabelludo seco o con caspa. El champú contiene ingredientes hidratantes, como la vitamina E, la niacinamida y el aloe vera, que ayudan a mantener el cuero cabelludo hidratado y saludable. También contiene piroctona olamina, un ingrediente antifúngico que ayuda a prevenir la caspa. En mi experiencia, el champú DermaXpro ha funcionado bien para hidratar mi cuero cabelludo y prevenir la caspa. Siento mi pelo suave y sedoso después de usarlo, y no tengo caspa visible. Sin embargo, el champú puede ser un poco caro. Una botella de 300 ml cuesta alrededor de 10 euros.","['opcion', 'persona', 'cuero', 'cabelludo', 'seco', 'caspa', 'champu', 'contener', 'ingrediente', 'hidratant', 'vitamina', 'niacinamida', 'aloe', 'vera', 'ayudar', 'mantener', 'cuero', 'cabelludo', 'hidratado', 'saludable', 'contener', 'piroctona', 'olamina', 'ingrediente', 'antifungico', 'ayudar', 'prevenir', 'caspa', 'experiencia', 'champu', 'dermaxpro', 'funcionar', 'hidratar', 'cuero', 'cabelludo', 'prevenir', 'caspa', 'sentir', 'pelo', 'suave', 'sedoso', 'usar', 'caspa', 'visible', 'champu', 'caro', 'botella', 'ml', 'costar', 'euros']"
2023-11-17,4,"EL PRODUCTO QUE NO DEBE FALTAR EN TU BAÑO. Es uno de los mejores champús he probado, se notan los efectos positivos que tiene en muy poco tiempo. Es totalmente recomendable","['faltar', 'bano', 'mejor', 'champus', 'probar', 'notar', 'efecto', 'positivo', 'tiempo', 'totalmente', 'recomendable']"
2023-11-17,4,"Es un producto eficaz y que deja el cuero cabellud. He estado usando el tratamiento hidratante sin aclarado H&S DermaXPro durante unas semanas y estoy bastante satisfecho con los resultados. He notado que la caspa ha disminuido significativamente, y el cuero cabelludo se siente más hidratado y suave. El producto tiene una textura ligera y se absorbe rápidamente en el cuero cabelludo. No deja residuos ni sensación grasa. El olor es agradable, pero no demasiado fuerte. El precio es un poco alto, pero creo que vale la pena la inversión si estás buscando un producto eficaz para el tratamiento de la caspa.","['eficaz', 'cuero', 'cabellud', 'tratamiento', 'hidratante', 'aclarado', 'dermaxpro', 'semana', 'satisfecho', 'resultado', 'notar', 'caspa', 'disminuir', 'significativamente', 'cuero', 'cabelludo', 'sentir', 'hidratado', 'suave', 'textura', 'ligero', 'absorber', 'rapidamente', 'cuero', 'cabelludo', 'residuo', 'sensacion', 'grasa', 'olor', 'agradable', 'fuerte', 'precio', 'alto', 'valer', 'pena', 'inversion', 'buscar', 'eficaz', 'tratamiento', 'caspa']"
2023-11-17,5,Me encanta. Tras lavar mi pelo lo aliso fácilmente sin perder brillo ni buen perfume,"['encantar', 'lavar', 'pelo', 'aliso', 'facilmente', 'perder', 'brillo', 'perfume']"
2023-11-17,5,Fantástico. Marca que no te defrauda. Deja el pelo súper hidratado y suave,"['fantastico', 'marca', 'defraudar', 'pelo', 'super', 'hidratado', 'suave']"
2023-11-17,5,"Una pasada! !. Para los que tenemos el cuero cabelludo sensible es de lo mejor que hay, un 10","['cuero', 'cabelludo', 'sensible']"
2023-11-17,5,Gran calidad. Producto de alta calidad y eficacia. Lo recomiendo,"['calidad', 'alto', 'calidad', 'eficacia', 'recomendar']"
2023-11-17,5,Genial encantada! ! Es un producto excelente.. Muy recomendable soy peluquera y encantada. Hay un productos que claramente no merecen la pena pero este es muy acertado.,"['genial', 'encantado', 'excelente', 'recomendable', 'peluquera', 'encantado', 'claramente', 'merecer', 'pena', 'acertado']"
2023-11-17,5,"Producto genial para mi. Lo compre sin expectativas pero se ha convertido en un indispensable para mi, mi pelo se ve con volumen y suave, además me ha eliminado la caspa sin irritarme,sin duda es el mejor champú que he probado nunca y espero poder ser embajadora para poder recomendarlo a todos mis amigos y familiares","['genial', 'expectativa', 'convertir', 'indispensable', 'pelo', 'volumen', 'suave', 'eliminar', 'caspa', 'irritar yo', 'duda', 'champu', 'probar', 'esperar', 'embajadora', 'recomendar', 'amigo', 'familiar']"
2023-11-17,5,"Todo en 1 ! ! ! ! ! ! !. Compré este producto y me ha venido súper bien me noto el pelo más fuerte y con más volumen, me lo he estado dando 3 veces a la semana y sin duda he recuperado la fuerza que con otros productos no lo tenía","['venir', 'super', 'notar', 'pelo', 'fuerte', 'volumen', 'dar', 'semana', 'duda', 'recuperar', 'fuerza', 'tenia']"
2023-11-17,5,¡¡¡¡Funciona! ! ! !. Compre este producto en mi supermercado de confianza y me ha sorprendido muchísimo! ! Noto menos caída del pelo y más sano. Es increíble,"['funcionar', 'supermercado', 'confianza', 'sorprender', 'notar', 'caida', 'pelo', 'sano', 'increible']"
2023-11-17,5,"Champu para los picores que funciona!. Compre este producto para probarlo, tengo picores en el cuero cabelludo y usaba un champú de farmacia, probé este y estoy super contenta, ya no me pica la cabeza y me sale mucho mas económico que el de la farmacia, super recomendable","['champu', 'picor', 'funcionar', 'probar', 'picor', 'cuero', 'cabelludo', 'champu', 'farmacia', 'probe', 'super', 'contento', 'picar', 'cabeza', 'salir', 'economico', 'farmacia', 'super', 'recomendable']"
2023-11-17,5,"Resultados espectaculares! ! !. Llevo usando el producto por varios meses , exelente, hidrata y el deja el cabello súper suave y bonito, tengo el cabello liso y lo deja tan hidratado que no necesito aplicar calor a mi cabello luego .","['resultado', 'espectacular', 'llevar', 'mes', 'exelente', 'hidratar', 'pelo', 'super', 'suave', 'bonito', 'pelo', 'liso', 'hidratado', 'necesitar', 'aplicar', 'calor', 'pelo']"
2023-11-17,5,"Calidad y eficacia inigualable. Llevo un mes usando este shampoo y es buenisimo, deja muy limpio el pelo y cuero cabelludo","['calidad', 'eficacia', 'inigualable', 'llevar', 'mes', 'shampoo', 'buenisimo', 'limpio', 'pelo', 'cuero', 'cabelludo']"
2023-11-17,5,"Fantástico. Me encanta  me va genial para el pelo me deja el pelo limpio , suave , sedoso","['fantastico', 'encantar', 'genial', 'pelo', 'pelo', 'limpio', 'suave', 'sedoso']"
2023-11-17,5,"GENIIAL. ME ENCANTA EL PRODUCTO, ME DEJA LA PIEL MUY CUIDADA Y EL PELO MUY SUELTO","['geniial', 'encantar', 'piel', 'cuidado', 'pelo', 'suelto']"
2023-11-17,5,Fantastico. Me encanta este producto me ha dejado el pelo increíble . . era lo que estaba buscando! !,"['fantastico', 'encantar', 'pelo', 'increible', 'buscar']"
2023-11-17,5,Un olor increíble. Me encanta este champú . . sobretodo su olor y textura. . . Me lo recomendó mi amiga y estoy feliz . .,"['olor', 'increible', 'encantar', 'champu', 'sobretodo', 'olor', 'textura', 'recomendar', 'amiga', 'feliz']"
2023-11-17,5,"Nueva descubrimiento! ! !. Este champú me gusta mucho por el frescor que siento al utilizarlo! ! El olor es muy bueno y deja el pelo muy suave como si utilizara algún acondicionador, muy contenta con el producto","['descubrimiento', 'champu', 'gustar', 'frescor', 'sentir', 'utilizar', 'olor', 'pelo', 'suave', 'utilizar', 'algun', 'acondicionador', 'contentar']"
2023-11-17,5,Ideales resultados. Probé el producto y en el primer uso grandes logros y brillo en el pelo,"['ideal', 'resultado', 'probe', 'logro', 'brillo', 'pelo']"
2023-11-17,5,"Muy bueno. Me llamó la atención y lo compré para probarlo, había leído bastantes reseñas buenas y la verdad no sé equivocaban, lo recomiendo mucho","['llamar', 'atencion', 'probar', 'leer', 'bastante', 'resena', 'equivocar', 'recomendar']"
2023-11-17,5,Perfecto. Es un buen champú tiene todo lo que necesita mi cabello.,"['perfecto', 'champu', 'necesitar', 'pelo']"
2023-11-17,5,"Genial. Me deja el pelo súper suave,fácil d3 peinar. Y huele genial","['genial', 'pelo', 'super', 'suave', 'facil', 'peinar', 'oler', 'genial']"
2023-11-17,5,"Estupendo. Te deja el pelo precioso, es la primera vez que lo pruebo y me ha encantado","['estupendo', 'pelo', 'precioso', 'probar', 'encantar']"
2023-11-17,5,"Fundamental. Es el producto que mi cabello necesitaba. He conseguido un pelo más saludable, brillante y fuerte. Totalmente feliz con sus resultados.","['fundamental', 'pelo', 'necesitar', 'conseguir', 'pelo', 'saludable', 'brillante', 'fuerte', 'totalmente', 'feliz', 'resultado']"
2023-11-17,5,¡Me encanta!. Deja el pelo super suave e hidratado. Es ideal que no se necesite aclarado.,"['encantar', 'pelo', 'super', 'suave', 'hidratado', 'ideal', 'necesitar', 'aclarado']"
2023-11-17,5,Realmente ofrece lo que promete. Perfecto para cuidar tu cabello fácilmente. Lo notarás desde la primera aplicación,"['realmente', 'ofrecer', 'prometer', 'perfecto', 'cuidar', 'pelo', 'facilmente', 'notarar', 'aplicacion']"
2023-11-17,5,"Pelo libre de caspa. El mejor champu que probe hasta ahora, deja el pelo muy limpio y libre de caspa. Cuero cabelludo hidratado","['pelo', 'libre', 'caspa', 'champu', 'probe', 'pelo', 'limpio', 'libre', 'caspa', 'cuero', 'cabelludo', 'hidratado']"
2023-11-17,5,Ganas de probarlo ! ! !. La verdad que todavía no he probado mucho tiempo el producto pero estoy segura que cumple con lo que dicen. Llevo unas semanas usando la marca DermaXpro y hasta ahora estoy encantada con los resultados. Gracias ,"['gana', 'probar', 'probar', 'tiempo', 'seguro', 'cumplir', 'llevar', 'semana', 'marca', 'dermaxpro', 'encantado', 'resultado', 'gracias']"
2023-11-17,5,"Fantásticas funciones! ! ! !. Esta marca tiene grandes productos de calidad y siempre me dan suavidad, brillo y reparan mi cabello. Os lo recomiendo 100%","['fantastica', 'función', 'marca', 'calidad', 'suavidad', 'brillo', 'repar', 'pelo', 'recomendar']"
2023-11-17,5,Ideal. Este producto es mano de santo te deja el pelo sedoso,"['ideal', 'mano', 'santo', 'pelo', 'sedoso']"
2023-11-17,5,Excelente producto. Este champú me ayuda a tener mi pelo mucho mejor y más sano,"['excelente', 'champu', 'ayudar', 'pelo', 'sano']"
2023-11-17,5,"Muy bueno. H&S de toda la vida pero mejorado, me gusta el resultado. Cabello brillante y aparentemente más fuerte , volveré a comprarlo y probaré otros productos de la gama","['vida', 'mejorado', 'gustar', 'resultado', 'pelo', 'brillante', 'aparentemente', 'fuerte', 'volvere', 'comprar', 'probare', 'gama']"
2023-11-17,5,"Fantastico. Muy bueno, he probado por primera vez y me encanto","['fantastico', 'probar', 'encantar']"
2023-11-16,4,No lo he probado pero tiene buena pinta. Este producto no lo he probado y la verdad es que no siy de shampoo o acondicionador sin aclarado aunque me lo han recomendado. El shampoo y el acondicionador de esta marca son excepcionales así que imagino que este producto no se quedará atrás…,"['probar', 'pinta', 'probar', 'siy', 'shampoo', 'acondicionador', 'aclarado', 'recomendar', 'shampoo', 'acondicionador', 'marca', 'excepcional', 'imaginar', 'quedar']"
2023-11-16,4,"DermaXpro. Me encanta el producto, la otra vez lo compré porque tenía caspa y me picaba, con el paso del tiempo fue disminuyendo","['dermaxpro', 'encantar', 'tenia', 'caspa', 'picar', 'paso', 'tiempo', 'disminuir']"
2023-11-16,5,Pelo Limpio. Pelo limpio y suave. Me encanta como me quedo el pelo con mucho brillo y suave,"['pelo', 'limpio', 'pelo', 'limpio', 'suave', 'encantar', 'quedar', 'pelo', 'brillo', 'suave']"
2023-11-16,5,"Me encanta!. Soy consumidora de H&S Citrus y, como tengo el cabello dañado, decidí probar esta gama de champú. Me encanta como deja mi pelo, ligero, brillante y sin apelmazar. Tiene un aspecto mas bonito en general. Me encanta!","['encantar', 'consumidora', 'citrus', 'pelo', 'danado', 'decidi', 'probar', 'gama', 'champu', 'encantar', 'pelo', 'ligero', 'brillante', 'apelmazar', 'aspecto', 'bonito', 'general', 'encantar']"
2023-11-16,5,producto. compré este champú para probar y me encanta volveré a comprarlo,"['champu', 'probar', 'encantar', 'volverar', 'comprar']"
2023-11-16,5,"Textura suave y brillo natural. Tenía el pelo muy estropeado de tanta plancha y secador y algo de caspa y escamación. Con dos semanas de uso, unos 5 lavados tanto con el shampoo como con el acondicionador Derma proX de H&S y ya era otro. Parecía como si lo hubiese cortado e hidratado, suave, sedoso, con brillo natural, fuerte, libre de caspa e impurezas, sentía el pelo como cuando sales de la peluquería.","['textura', 'suave', 'brillo', 'natural', 'tenia', 'pelo', 'estropeado', 'plancha', 'secador', 'caspa', 'escamacion', 'semana', 'lavado', 'shampoo', 'acondicionador', 'derma', 'prox', 'pareciar', 'haber', 'cortar', 'hidratado', 'suave', 'sedoso', 'brillo', 'natural', 'fuerte', 'libre', 'caspa', 'impureza', 'sentia', 'pelo', 'sal', 'peluqueria']"
2023-11-16,5,Muy buenos resultados. La verdad he notado menos caída y deja el prlo nutrido y muy limpio.,"['resultado', 'notar', 'caido', 'prlo', 'nutrido', 'limpio']"
2023-11-15,5,Muy buen producto. Compre este producto el mes pasado y estoy encantada,"['mes', 'encantado']"
2023-11-15,5,"Funciona bien. He usado el champu y va bien me gustaría probar el acondicionador, lo apunto en la lista de la compra para la próxima vez","['funcionar', 'champu', 'gustariar', 'probar', 'acondicionador', 'apuntar', 'lista', 'compra', 'proximo']"
2023-11-15,5,"Maravilloso. Me encanta, va genial! Repetiría sin duda esta gamas de productos","['maravilloso', 'encantar', 'genial', 'repetiriar', 'duda', 'gama']"
2023-11-15,5,"Como siempre, ¡un 10!. Me encantó, llevamos usando esta marca hace años en casa.","['encantar', 'llevar', 'marca', 'ano', 'casa']"
2023-11-15,5,Excelente champú. Limpieza a fondo del cuero cabelludo que aporta una sensación de cuidado.,"['excelente', 'champu', 'limpieza', 'fondo', 'cuero', 'cabelludo', 'aportar', 'sensacion', 'cuidado']"
2023-11-15,5,"Calidad altisima, como todos los productos de PG. Calidad altísima, se nota cuando se compra un producto de calidad","['calidad', 'altisimo', 'calidad', 'altisimo', 'notar', 'calidad']"
2023-11-14,3,"Pelo más fuerte. Llevo usando este champú como unas 3 semanas. Me lavo el pelo cada 2 días, y he notado bastante mejoría a partir de la segunda semana. No me deja el pelo graso (que es una de mis principales requisitos) y además lo noto más fuerte, he de decir que me hice un corte de pelo justo cuando lo compré.","['pelo', 'fuerte', 'llevar', 'champu', 'semana', 'lavar', 'pelo', 'notar', 'mejorio', 'semana', 'pelo', 'graso', 'principal', 'requisito', 'notar', 'fuerte', 'corte', 'pelo', 'justo']"
2023-11-14,4,"Genial para tu pelo. He comprado el producto y desde la primera aplicación se nota, a ver cuánto dura","['genial', 'pelo', 'aplicacion', 'notar', 'duro']"
2023-11-14,5,"Buen producto como todos los de esta marca. Limpieza profunda con poca cantidad de producto , cuando mucho","['marca', 'limpieza', 'profundo', 'cantidad']"
2023-11-14,5,Es genial. El cuero cabelludo hidratado y el cabello genial! !,"['genial', 'cuero', 'cabelludo', 'hidratado', 'pelo', 'genial']"
